GENDER,AGE_GRP,JOB_NM,TRAVEL_TERM,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_MOTIVE,TRAVEL_COMPANIONS_NUM,TRAVEL_ID,REL_CD,COMPANION_GENDER,COMPANION_AGE_GRP,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,TRAVEL_MISSION_CHECK,MAJOR_TRANSPORT,TOTAL_MVMN_WON,MAJOR_ACTIVITY_TYPE,TOTAL_ACTIVITY_WON,TOTAL_WON
여,40,전문가 및 관련 종사자,한달,46790,29110,29170,중립,도시 선호(중),도시 선호(중),자연 선호(중),도시 선호(중),자연 선호(약),도시 선호(약),자연 선호(중),전라남도,광주,자녀 동반 여행,여행 동반자와의 친밀감 및 유대감 증진,4,g_g002833,배우자,남자,40대,"테마파크, 놀이시설, 동/식물원 방문;지역 문화예술/공연/전시시설 관람",2023-06-23,2023-06-25,"테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행;친환경 여행(플로깅 여행)",['자가용(승용/승합/트럭 등등)'],39931.0,['취식'],155500.0,195431.0
여,40,전문가 및 관련 종사자,한달,46790,29110,29170,중립,도시 선호(중),도시 선호(중),자연 선호(중),도시 선호(중),자연 선호(약),도시 선호(약),자연 선호(중),전라남도,광주,자녀 동반 여행,여행 동반자와의 친밀감 및 유대감 증진,4,g_g002833,자녀,여자,~9세이하,"테마파크, 놀이시설, 동/식물원 방문;지역 문화예술/공연/전시시설 관람",2023-06-23,2023-06-25,"테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행;친환경 여행(플로깅 여행)",['자가용(승용/승합/트럭 등등)'],39931.0,['취식'],155500.0,195431.0
여,40,전문가 및 관련 종사자,한달,46790,29110,29170,중립,도시 선호(중),도시 선호(중),자연 선호(중),도시 선호(중),자연 선호(약),도시 선호(약),자연 선호(중),전라남도,광주,자녀 동반 여행,여행 동반자와의 친밀감 및 유대감 증진,4,g_g002833,자녀,남자,~9세이하,"테마파크, 놀이시설, 동/식물원 방문;지역 문화예술/공연/전시시설 관람",2023-06-23,2023-06-25,"테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행;친환경 여행(플로깅 여행)",['자가용(승용/승합/트럭 등등)'],39931.0,['취식'],155500.0,195431.0
여,40,전문가 및 관련 종사자,한달,46790,29110,29170,중립,도시 선호(중),도시 선호(중),자연 선호(중),도시 선호(중),자연 선호(약),도시 선호(약),자연 선호(중),전라남도,광주,자녀 동반 여행,여행 동반자와의 친밀감 및 유대감 증진,4,g_g002833,자녀,여자,~9세이하,"테마파크, 놀이시설, 동/식물원 방문;지역 문화예술/공연/전시시설 관람",2023-06-23,2023-06-25,"테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행;친환경 여행(플로깅 여행)",['자가용(승용/승합/트럭 등등)'],39931.0,['취식'],155500.0,195431.0
여,50,전문가 및 관련 종사자,1년,50130,42210,26350,자연 선호(강),자연 선호(중),자연 선호(중),중립,자연 선호(약),중립,자연 선호(중),도시 선호(약),충청남도,세종,2인 가족 여행,새로운 경험 추구,1,g_g011487,배우자,남자,60대,"테마파크, 놀이시설, 동/식물원 방문;시티투어;지역 문화예술/공연/전시시설 관람",2023-09-11,2023-09-12,"시티투어;지역 문화예술/공연/전시시설 관람;테마파크, 놀이시설, 동/식물원 방문",['자가용(승용/승합/트럭 등등)'],23400.0,"['체험 활동 / 입장 및 관람', '취식']",26600.0,50000.0
남,40,전문가 및 관련 종사자,한달,30140,44150,43110,자연 선호(강),중립,자연 선호(약),자연 선호(약),도시 선호(약),도시 선호(중),자연 선호(강),도시 선호(강),대전광역시,충북,2인 가족 여행,여행 동반자와의 친밀감 및 유대감 증진,1,g_g001329,배우자,여자,30대,SNS 인생샷 여행;인플루언서 따라하기 여행;캠핑,2023-05-29,2023-05-30,SNS 인생샷 여행;역사 유적지 방문;캠핑,['자가용(승용/승합/트럭 등등)'],40000.0,['취식'],146300.0,186300.0
남,50,서비스 종사자,1년,42830,50130,43150,자연 선호(강),자연 선호(강),도시 선호(강),중립,자연 선호(약),자연 선호(강),자연 선호(강),자연 선호(강),경기도,충북,2인 가족 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",1,g_g003059,배우자,여자,50대,"온천/스파;Well-ness 여행;신규 여행지 발굴;친환경 여행(플로깅 여행);야외 스포츠, 레포츠 활동",2023-06-25,2023-06-27,"야외 스포츠, 레포츠 활동;교육/체험 프로그램 참가;Well-ness 여행",['자가용(승용/승합/트럭 등등)'],62200.0,['기타 활동'],138500.0,200700.0
여,20,학생,한달,11440,26500,50110,도시 선호(중),자연 선호(중),자연 선호(약),자연 선호(중),도시 선호(중),도시 선호(중),도시 선호(약),자연 선호(약),경상남도,대전,2인 여행(가족 외),여행 동반자와의 친밀감 및 유대감 증진,1,g_g003902,친구,여자,20대,"쇼핑;야외 스포츠, 레포츠 활동;유흥/오락(나이트라이프);호캉스 여행;SNS 인생샷 여행;시티투어;쇼핑",2023-07-20,2023-07-22,쇼핑;지역 문화예술/공연/전시시설 관람;SNS 인생샷 여행,"['KTX/SRT(고속열차)', '버스 + 지하철', '택시']",90700.0,['쇼핑 / 구매'],186300.0,277000.0
여,50,사무 종사자,한달,27260,50110,47820,자연 선호(중),자연 선호(중),중립,자연 선호(약),자연 선호(약),중립,도시 선호(약),도시 선호(약),경기도,충북,나홀로 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",0,g_g000338,없음,없음,없음,쇼핑;친환경 여행(플로깅 여행);등반 여행;역사 유적지 방문;지역 문화예술/공연/전시시설 관람,2023-05-26,2023-05-29,역사 유적지 방문;시티투어;쇼핑,['KTX/SRT(고속열차)'],54100.0,['휴식'],120420.0,174520.0
여,30,판매 종사자,한달,50130,42210,43800,자연 선호(강),자연 선호(강),자연 선호(중),중립,중립,중립,중립,중립,광주광역시,전남,3인 이상 여행(가족 외),"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",3,g_g000832,자녀,여자,10대,캠핑;쇼핑;SNS 인생샷 여행;쇼핑;캠핑;캠핑;캠핑;캠핑;캠핑;캠핑;캠핑,2023-06-02,2023-06-05,캠핑;SNS 인생샷 여행;쇼핑,['자가용(승용/승합/트럭 등등)'],3800.0,['취식'],296500.0,300300.0
여,30,판매 종사자,한달,50130,42210,43800,자연 선호(강),자연 선호(강),자연 선호(중),중립,중립,중립,중립,중립,광주광역시,전남,3인 이상 여행(가족 외),"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",3,g_g000832,배우자,남자,40대,캠핑;쇼핑;SNS 인생샷 여행;쇼핑;캠핑;캠핑;캠핑;캠핑;캠핑;캠핑;캠핑,2023-06-02,2023-06-05,캠핑;SNS 인생샷 여행;쇼핑,['자가용(승용/승합/트럭 등등)'],3800.0,['취식'],296500.0,300300.0
여,30,판매 종사자,한달,50130,42210,43800,자연 선호(강),자연 선호(강),자연 선호(중),중립,중립,중립,중립,중립,광주광역시,전남,3인 이상 여행(가족 외),"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",3,g_g000832,자녀,여자,~9세이하,캠핑;쇼핑;SNS 인생샷 여행;쇼핑;캠핑;캠핑;캠핑;캠핑;캠핑;캠핑;캠핑,2023-06-02,2023-06-05,캠핑;SNS 인생샷 여행;쇼핑,['자가용(승용/승합/트럭 등등)'],3800.0,['취식'],296500.0,300300.0
남,50,사무 종사자,한달,41820,50110,42210,도시 선호(약),자연 선호(중),자연 선호(약),중립,자연 선호(중),중립,도시 선호(중),자연 선호(중),경기도,충남,자녀 동반 여행,여행 동반자와의 친밀감 및 유대감 증진,3,g_g000786,배우자,여자,40대,"온천/스파;테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;야외 스포츠, 레포츠 활동;유흥/오락(나이트라이프)",2023-06-09,2023-06-11,온천/스파;지역 축제/이벤트 참가;드라마 촬영지 방문,['자가용(승용/승합/트럭 등등)'],43000.0,['취식'],503800.0,546800.0
남,50,사무 종사자,한달,41820,50110,42210,도시 선호(약),자연 선호(중),자연 선호(약),중립,자연 선호(중),중립,도시 선호(중),자연 선호(중),경기도,충남,자녀 동반 여행,여행 동반자와의 친밀감 및 유대감 증진,3,g_g000786,자녀,남자,~9세이하,"온천/스파;테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;야외 스포츠, 레포츠 활동;유흥/오락(나이트라이프)",2023-06-09,2023-06-11,온천/스파;지역 축제/이벤트 참가;드라마 촬영지 방문,['자가용(승용/승합/트럭 등등)'],43000.0,['취식'],503800.0,546800.0
남,50,사무 종사자,한달,41820,50110,42210,도시 선호(약),자연 선호(중),자연 선호(약),중립,자연 선호(중),중립,도시 선호(중),자연 선호(중),경기도,충남,자녀 동반 여행,여행 동반자와의 친밀감 및 유대감 증진,3,g_g000786,자녀,남자,~9세이하,"온천/스파;테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;야외 스포츠, 레포츠 활동;유흥/오락(나이트라이프)",2023-06-09,2023-06-11,온천/스파;지역 축제/이벤트 참가;드라마 촬영지 방문,['자가용(승용/승합/트럭 등등)'],43000.0,['취식'],503800.0,546800.0
여,40,전업주부,한달,41360,42130,41670,자연 선호(약),자연 선호(약),자연 선호(중),중립,자연 선호(약),자연 선호(약),자연 선호(약),중립,서울특별시,충남,자녀 동반 여행,새로운 경험 추구,3,g_g012196,자녀,여자,10대,교육/체험 프로그램 참가;신규 여행지 발굴;시티투어;지역 문화예술/공연/전시시설 관람,2023-09-16,2023-09-17,역사 유적지 방문;교육/체험 프로그램 참가;지역 문화예술/공연/전시시설 관람,['자가용(승용/승합/트럭 등등)'],22600.0,['체험 활동 / 입장 및 관람'],59000.0,81600.0
여,40,전업주부,한달,41360,42130,41670,자연 선호(약),자연 선호(약),자연 선호(중),중립,자연 선호(약),자연 선호(약),자연 선호(약),중립,서울특별시,충남,자녀 동반 여행,새로운 경험 추구,3,g_g012196,배우자,남자,40대,교육/체험 프로그램 참가;신규 여행지 발굴;시티투어;지역 문화예술/공연/전시시설 관람,2023-09-16,2023-09-17,역사 유적지 방문;교육/체험 프로그램 참가;지역 문화예술/공연/전시시설 관람,['자가용(승용/승합/트럭 등등)'],22600.0,['체험 활동 / 입장 및 관람'],59000.0,81600.0
여,40,전업주부,한달,41360,42130,41670,자연 선호(약),자연 선호(약),자연 선호(중),중립,자연 선호(약),자연 선호(약),자연 선호(약),중립,서울특별시,충남,자녀 동반 여행,새로운 경험 추구,3,g_g012196,자녀,여자,~9세이하,교육/체험 프로그램 참가;신규 여행지 발굴;시티투어;지역 문화예술/공연/전시시설 관람,2023-09-16,2023-09-17,역사 유적지 방문;교육/체험 프로그램 참가;지역 문화예술/공연/전시시설 관람,['자가용(승용/승합/트럭 등등)'],22600.0,['체험 활동 / 입장 및 관람'],59000.0,81600.0
남,30,전업주부,한달,42830,44825,47750,자연 선호(강),자연 선호(강),자연 선호(강),도시 선호(약),중립,자연 선호(강),자연 선호(중),중립,경기도,충남,자녀 동반 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",2,f_f000001,자녀,남자,~9세이하,교육/체험 프로그램 참가;지역 축제/이벤트 참가,2023-04-29,2023-05-02,캠핑;지역 축제/이벤트 참가;교육/체험 프로그램 참가,['자가용(승용/승합/트럭 등등)'],86800.0,['취식'],256110.0,342910.0
남,30,전업주부,한달,42830,44825,47750,자연 선호(강),자연 선호(강),자연 선호(강),도시 선호(약),중립,자연 선호(강),자연 선호(중),중립,경기도,충남,자녀 동반 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",2,f_f000001,배우자,남자,40대,교육/체험 프로그램 참가;지역 축제/이벤트 참가,2023-04-29,2023-05-02,캠핑;지역 축제/이벤트 참가;교육/체험 프로그램 참가,['자가용(승용/승합/트럭 등등)'],86800.0,['취식'],256110.0,342910.0
남,30,관리자,한달,44200,30200,42150,도시 선호(약),도시 선호(중),자연 선호(약),도시 선호(중),도시 선호(중),도시 선호(약),도시 선호(중),도시 선호(강),충청남도,충남,2인 여행(가족 외),새로운 경험 추구,1,g_g001846,연인,여자,20대,온천/스파;친환경 여행(플로깅 여행);시티투어;캠핑,2023-06-06,2023-06-07,쇼핑;교육/체험 프로그램 참가;신규 여행지 발굴,['자가용(승용/승합/트럭 등등)'],30000.0,"['취식', '환승/경유']",36830.0,66830.0
남,20,학생,1년,26140,50130,41820,도시 선호(약),자연 선호(강),자연 선호(중),자연 선호(약),중립,도시 선호(약),자연 선호(약),중립,서울특별시,대전,2인 가족 여행,새로운 경험 추구,1,g_g003335,부모,여자,40대,쇼핑;역사 유적지 방문;시티투어;지역 문화예술/공연/전시시설 관람;종교/성지 순례;신규 여행지 발굴,2023-06-28,2023-06-30,시티투어;쇼핑;지역 문화예술/공연/전시시설 관람,"['KTX/SRT(고속열차)', '버스 + 지하철']",59900.0,['휴식'],170100.0,230000.0
남,30,사무 종사자,1년,42150,42830,11680,자연 선호(중),자연 선호(중),자연 선호(중),도시 선호(약),도시 선호(약),자연 선호(중),자연 선호(중),자연 선호(약),광주광역시,전남,나홀로 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",0,g_g007381,없음,없음,없음,쇼핑;Well-ness 여행;친환경 여행(플로깅 여행);시티투어,2023-08-23,2023-08-24,Well-ness 여행;쇼핑;시티투어,['자가용(승용/승합/트럭 등등)'],28184.0,['취식'],53200.0,81384.0
남,30,사무 종사자,기타,42150,42210,11170,중립,중립,자연 선호(중),자연 선호(약),도시 선호(중),중립,자연 선호(중),도시 선호(중),경기도,충남,자녀 동반 여행,여행 동반자와의 친밀감 및 유대감 증진,3,g_g000269,자녀,남자,~9세이하,온천/스파;교육/체험 프로그램 참가;역사 유적지 방문;시티투어,2023-05-17,2023-05-21,"테마파크, 놀이시설, 동/식물원 방문;교육/체험 프로그램 참가;SNS 인생샷 여행",['자가용(승용/승합/트럭 등등)'],65000.0,['취식'],763100.0,828100.0
남,30,사무 종사자,기타,42150,42210,11170,중립,중립,자연 선호(중),자연 선호(약),도시 선호(중),중립,자연 선호(중),도시 선호(중),경기도,충남,자녀 동반 여행,여행 동반자와의 친밀감 및 유대감 증진,3,g_g000269,배우자,여자,30대,온천/스파;교육/체험 프로그램 참가;역사 유적지 방문;시티투어,2023-05-17,2023-05-21,"테마파크, 놀이시설, 동/식물원 방문;교육/체험 프로그램 참가;SNS 인생샷 여행",['자가용(승용/승합/트럭 등등)'],65000.0,['취식'],763100.0,828100.0
남,30,사무 종사자,기타,42150,42210,11170,중립,중립,자연 선호(중),자연 선호(약),도시 선호(중),중립,자연 선호(중),도시 선호(중),경기도,충남,자녀 동반 여행,여행 동반자와의 친밀감 및 유대감 증진,3,g_g000269,자녀,남자,~9세이하,온천/스파;교육/체험 프로그램 참가;역사 유적지 방문;시티투어,2023-05-17,2023-05-21,"테마파크, 놀이시설, 동/식물원 방문;교육/체험 프로그램 참가;SNS 인생샷 여행",['자가용(승용/승합/트럭 등등)'],65000.0,['취식'],763100.0,828100.0
여,50,전문가 및 관련 종사자,한달,42210,42820,44825,자연 선호(중),자연 선호(중),자연 선호(중),자연 선호(중),자연 선호(중),도시 선호(중),자연 선호(중),도시 선호(강),경기도,전북,자녀 동반 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",3,g_g001763,자녀,여자,~9세이하,교육/체험 프로그램 참가;Well-ness 여행;SNS 인생샷 여행;신규 여행지 발굴;지역 문화예술/공연/전시시설 관람,2023-06-05,2023-06-07,"야외 스포츠, 레포츠 활동;교육/체험 프로그램 참가;지역 축제/이벤트 참가",['자가용(승용/승합/트럭 등등)'],60000.0,"['단순 구경 / 산책 / 걷기', '취식', '휴식']",125999.0,185999.0
